eventDate,stateProvince,county,ElevationInMeters,decimalLatitude,decimalLongitude,scientificName,phylum,class,order,family,genus,specificEpithet,infraspecificEpithet,scientificNameAuthorship
05/10/2004,GR,LANTEIRA,1717,"37,14526860","-3,116151369",Rosa–micrantha–Boreau,Magnoliophyta,Magnoliopsida,Rosales,Rosaceae,Rosa,micrantha,NA,Boreau
05/10/2004,GR,LANTEIRA,1717,"37,14526860","-3,116151369",Paronychia–suffruticosa–DC.,Magnoliophyta,Magnoliopsida,Caryophyllales,Caryophyllaceae,Paronychia,suffruticosa,NA,DC.
05/10/2004,GR,LANTEIRA,1717,"37,14526860","-3,116151369","Armeria–filicaulis–Boiss.–subsp.–nevadensis–Nieto–Fel.,–RossellÃ³–&–Fuertes",Magnoliophyta,Magnoliopsida,Caryophyllales,Plumbaginaceae,Armeria,filicaulis,nevadensis,"Nieto–Fel.,–RossellÃ³–&–Fuertes"
05/10/2004,GR,LANTEIRA,2042,"37,11822033","-3,121738247",Pinus–sylvestris–Lour.,Pinophyta,Pinopsida,Pinales,Pinaceae,Pinus,sylvestris,NA,Lour.
05/10/2004,GR,LANTEIRA,2042,"37,11822033","-3,121738247",Helianthemum–hirtum–Mill.,Magnoliophyta,Magnoliopsida,Malvales,Cistaceae,Helianthemum,hirtum,NA,Mill.
05/10/2004,GR,LANTEIRA,2042,"37,11822033","-3,121738247","Genista–cinerea–(Vill.)–DC.–subsp.–speciosa–Rivas-Goday–&–Losa–ex–Rivas–Mart.,–T.E.DÃ­az,–Fern.Prieto,–Loidi–&–Penas",Magnoliophyta,Magnoliopsida,Fabales,Fabaceae,Genista,cinerea,speciosa,"Rivas-Goday–&–Losa–ex–Rivas–Mart.,–T.E.DÃ­az,–Fern.Prieto,–Loidi–&–Penas"
05/10/2004,GR,LANTEIRA,2042,"37,11822033","-3,121738247",Genista–versicolor–Boiss.–ex–Steud.,Magnoliophyta,Magnoliopsida,Fabales,Fabaceae,Genista,versicolor,NA,Boiss.–ex–Steud.
05/10/2004,GR,LANTEIRA,2042,"37,11822033","-3,121738247",Eryngium–campestre–L.,Magnoliophyta,Magnoliopsida,Apiales,Apiaceae,Eryngium,campestre,NA,L.
05/10/2004,GR,LANTEIRA,2042,"37,11822033","-3,121738247",Phlomis–crinita–Cav.,Magnoliophyta,Magnoliopsida,Lamiales,Lamiaceae,Phlomis,crinita,NA,Cav.
05/10/2004,GR,LANTEIRA,2042,"37,11822033","-3,121738247",Marrubium–supinum–Hu.–ex–C.Pei,Magnoliophyta,Magnoliopsida,Lamiales,Lamiaceae,Marrubium,supinum,NA,Hu.–ex–C.Pei
05/10/2004,GR,LANTEIRA,2042,"37,11822033","-3,121738247",Thymus–baeticus–Boiss.–ex–Lacaita,Magnoliophyta,Magnoliopsida,Lamiales,Lamiaceae,Thymus,baeticus,NA,Boiss.–ex–Lacaita
05/10/2004,GR,LANTEIRA,2042,"37,11822033","-3,121738247",Thymus–zygis–L.,Magnoliophyta,Magnoliopsida,Lamiales,Lamiaceae,Thymus,zygis,NA,L.
05/10/2004,GR,LANTEIRA,2042,"37,11822033","-3,121738247",Teucrium–compactum–Clem.–ex–Lag.,Magnoliophyta,Magnoliopsida,Lamiales,Lamiaceae,Teucrium,compactum,NA,Clem.–ex–Lag.
05/10/2004,GR,LANTEIRA,2042,"37,11822033","-3,121738247",Teucrium–lerrouxi–Sennen,Magnoliophyta,Magnoliopsida,Lamiales,Lamiaceae,Teucrium,lerrouxi,NA,Sennen
05/10/2004,GR,LANTEIRA,2042,"37,11822033","-3,121738247",Santolina–rosmarinifolia–L.,Magnoliophyta,Magnoliopsida,Asterales,Asteraceae,Santolina,rosmarinifolia,NA,L.
05/10/2004,GR,LANTEIRA,2042,"37,11822033","-3,121738247",Artemisia–campestris–Ledeb.–var.–glutinosa–(J.Gay–ex–Besser)–Y.R.Ling,Magnoliophyta,Magnoliopsida,Asterales,Asteraceae,Artemisia,campestris,glutinosa,(J.Gay–ex–Besser)–Y.R.Ling
05/10/2004,GR,LANTEIRA,2042,"37,11822033","-3,121738247",Crepis–albida–Bory–&–Chaub.,Magnoliophyta,Magnoliopsida,Asterales,Asteraceae,Crepis,albida,NA,Bory–&–Chaub.
05/10/2004,GR,LANTEIRA,2042,"37,11822033","-3,121738247",Hieracium–pilosella–subsp.–tricholepium–NÃ¤geli–&–Peter,Magnoliophyta,Magnoliopsida,Asterales,Asteraceae,Hieracium,pilosella,tricholepium,NÃ¤geli–&–Peter
05/10/2004,GR,LANTEIRA,2042,"37,11822033","-3,121738247",Ptilostemon–hispanicus–(Lam.)–Greuter,Magnoliophyta,Magnoliopsida,Asterales,Asteraceae,Ptilostemon,hispanicus,NA,(Lam.)–Greuter
05/10/2004,GR,LANTEIRA,2042,"37,11822033","-3,121738247",Festuca–hystrix–Boiss.,Magnoliophyta,Liliopsida,Poales,Poaceae,Festuca,hystrix,NA,Boiss.
05/10/2004,GR,LANTEIRA,2054,"37,11368309","-3,132986732",Berberis–hispanica–Boiss.–&–Reut.,Magnoliophyta,Magnoliopsida,Ranunculales,Berberidaceae,Berberis,hispanica,NA,Boiss.–&–Reut.
05/10/2004,GR,LANTEIRA,2054,"37,11368309","-3,132986732",Ononis–spinosa–L.,Magnoliophyta,Magnoliopsida,Fabales,Fabaceae,Ononis,spinosa,NA,L.
05/10/2004,GR,LANTEIRA,2054,"37,11368309","-3,132986732",Genista–versicolor–Boiss.–ex–Steud.,Magnoliophyta,Magnoliopsida,Fabales,Fabaceae,Genista,versicolor,NA,Boiss.–ex–Steud.
05/10/2004,GR,LANTEIRA,2054,"37,11368309","-3,132986732",Hieracium–pilosella–subsp.–tricholepium–NÃ¤geli–&–Peter,Magnoliophyta,Magnoliopsida,Asterales,Asteraceae,Hieracium,pilosella,tricholepium,NÃ¤geli–&–Peter
05/10/2004,GR,LANTEIRA,2054,"37,11368309","-3,132986732",Festuca–indigesta–Boiss.,Magnoliophyta,Liliopsida,Poales,Poaceae,Festuca,indigesta,NA,Boiss.
05/10/2004,GR,LANTEIRA,2054,"37,11368309","-3,132986732",Crataegus–monogyna–subsp.–brevispina–(Kunze)–Franco,Magnoliophyta,Magnoliopsida,Rosales,Rosaceae,Crataegus,monogyna,brevispina,(Kunze)–Franco
05/10/2004,GR,LANTEIRA,2054,"37,11368309","-3,132986732",Prunus–ramburei–Boiss.,Magnoliophyta,Magnoliopsida,Rosales,Rosaceae,Prunus,ramburei,NA,Boiss.
05/10/2004,GR,LANTEIRA,2054,"37,11368309","-3,132986732",Rosa–sicula–Tratt.,Magnoliophyta,Magnoliopsida,Rosales,Rosaceae,Rosa,sicula,NA,Tratt.
07/10/2004,GR,LANTEIRA,1816,"37,12720698","-3,138650523",Pinus–nigra–Aiton,Pinophyta,Pinopsida,Pinales,Pinaceae,Pinus,nigra,NA,Aiton
07/10/2004,GR,LANTEIRA,1816,"37,12720698","-3,138650523",Pinus–sylvestris–Lour.,Pinophyta,Pinopsida,Pinales,Pinaceae,Pinus,sylvestris,NA,Lour.
07/10/2004,GR,LANTEIRA,1816,"37,12720698","-3,138650523",Berberis–hispanica–Boiss.–&–Reut.,Magnoliophyta,Magnoliopsida,Ranunculales,Berberidaceae,Berberis,hispanica,NA,Boiss.–&–Reut.
07/10/2004,GR,LANTEIRA,1816,"37,12720698","-3,138650523",Quercus–ilex–L.–subsp.–ballota,Magnoliophyta,Magnoliopsida,Fagales,Fagaceae,Quercus,ilex,ballota,NA
07/10/2004,GR,LANTEIRA,1816,"37,12720698","-3,138650523",Adenocarpus–decorticans–Boiss.,Magnoliophyta,Magnoliopsida,Fabales,Fabaceae,Adenocarpus,decorticans,NA,Boiss.
07/10/2004,GR,LANTEIRA,1816,"37,12720698","-3,138650523",Eryngium–campestre–L.,Magnoliophyta,Magnoliopsida,Apiales,Apiaceae,Eryngium,campestre,NA,L.
07/10/2004,GR,LANTEIRA,1816,"37,12720698","-3,138650523",Phlomis–crinita–Cav.,Magnoliophyta,Magnoliopsida,Lamiales,Lamiaceae,Phlomis,crinita,NA,Cav.
07/10/2004,GR,LANTEIRA,1816,"37,12720698","-3,138650523",Thymus–baeticus–Boiss.–ex–Lacaita,Magnoliophyta,Magnoliopsida,Lamiales,Lamiaceae,Thymus,baeticus,NA,Boiss.–ex–Lacaita
07/10/2004,GR,LANTEIRA,1816,"37,12720698","-3,138650523",Thymus–zygis–L.,Magnoliophyta,Magnoliopsida,Lamiales,Lamiaceae,Thymus,zygis,NA,L.
07/10/2004,GR,LANTEIRA,1816,"37,12720698","-3,138650523",Teucrium–compactum–Clem.–ex–Lag.,Magnoliophyta,Magnoliopsida,Lamiales,Lamiaceae,Teucrium,compactum,NA,Clem.–ex–Lag.
07/10/2004,GR,LANTEIRA,1816,"37,12720698","-3,138650523",Santolina–rosmarinifolia–L.,Magnoliophyta,Magnoliopsida,Asterales,Asteraceae,Santolina,rosmarinifolia,NA,L.
07/10/2004,GR,LANTEIRA,1816,"37,12720698","-3,138650523",Artemisia–campestris–Ledeb.–var.–glutinosa–(J.Gay–ex–Besser)–Y.R.Ling,Magnoliophyta,Magnoliopsida,Asterales,Asteraceae,Artemisia,campestris,glutinosa,(J.Gay–ex–Besser)–Y.R.Ling
07/10/2004,GR,LANTEIRA,1816,"37,12720698","-3,138650523",Festuca–hystrix–Boiss.,Magnoliophyta,Liliopsida,Poales,Poaceae,Festuca,hystrix,NA,Boiss.
07/10/2004,GR,LANTEIRA,1816,"37,12720698","-3,138650523",Dactylis–glomerata–L.,Magnoliophyta,Liliopsida,Poales,Poaceae,Dactylis,glomerata,NA,L.
07/10/2004,GR,LANTEIRA,1816,"37,12720698","-3,138650523",Koeleria–vallesiana–Asch.–&–Graebn.,Magnoliophyta,Liliopsida,Poales,Poaceae,Koeleria,vallesiana,NA,Asch.–&–Graebn.
07/10/2004,GR,LANTEIRA,1816,"37,12720698","-3,138650523",Festuca–indigesta–Boiss.,Magnoliophyta,Liliopsida,Poales,Poaceae,Festuca,indigesta,NA,Boiss.
21/09/2004,AL,LANTEIRA,1557,"37,10467554","-2,857271439",Quercus–ilex–L.–subsp.–ballota,Magnoliophyta,Magnoliopsida,Fagales,Fagaceae,Quercus,ilex,ballota,NA
21/09/2004,AL,LANTEIRA,1557,"37,10467554","-2,857271439",Rumex–induratus–Boiss.–&–Reut.,Magnoliophyta,Magnoliopsida,Caryophyllales,Polygonaceae,Rumex,induratus,NA,Boiss.–&–Reut.
07/10/2004,GR,LANTEIRA,1816,"37,12720698","-3,138650523",Crataegus–monogyna–subsp.–brevispina–(Kunze)–Franco,Magnoliophyta,Magnoliopsida,Rosales,Rosaceae,Crataegus,monogyna,brevispina,(Kunze)–Franco
07/10/2004,GR,LANTEIRA,1816,"37,12720698","-3,138650523",Prunus–ramburei–Boiss.,Magnoliophyta,Magnoliopsida,Rosales,Rosaceae,Prunus,ramburei,NA,Boiss.
07/10/2004,GR,LANTEIRA,1816,"37,12720698","-3,138650523",Rosa–micrantha–Boreau,Magnoliophyta,Magnoliopsida,Rosales,Rosaceae,Rosa,micrantha,NA,Boreau
21/09/2004,AL,LANTEIRA,1557,"37,10467554","-2,857271439",Adenocarpus–decorticans–Boiss.,Magnoliophyta,Magnoliopsida,Fabales,Fabaceae,Adenocarpus,decorticans,NA,Boiss.
21/09/2004,AL,LANTEIRA,1557,"37,10467554","-2,857271439",Eryngium–campestre–L.,Magnoliophyta,Magnoliopsida,Apiales,Apiaceae,Eryngium,campestre,NA,L.
21/09/2004,AL,LANTEIRA,1557,"37,10467554","-2,857271439",Thymus–mastichina–Sibth.–&–Sm.,Magnoliophyta,Magnoliopsida,Lamiales,Lamiaceae,Thymus,mastichina,NA,Sibth.–&–Sm.
21/09/2004,AL,LANTEIRA,1557,"37,10467554","-2,857271439",Thymus–serpylloides–Bory–subsp.–gadorensis–(Pau)–Jalas,Magnoliophyta,Magnoliopsida,Lamiales,Lamiaceae,Thymus,serpylloides,gadorensis,(Pau)–Jalas
21/09/2004,AL,LANTEIRA,1557,"37,10467554","-2,857271439",Teucrium–compactum–Clem.–ex–Lag.,Magnoliophyta,Magnoliopsida,Lamiales,Lamiaceae,Teucrium,compactum,NA,Clem.–ex–Lag.
21/09/2004,AL,LANTEIRA,1557,"37,10467554","-2,857271439",Helichrysum–italicum–(Roth)–G.Don–var.–serotinum–(Boiss.)–O.BolÃ²s–&–Vigo,Magnoliophyta,Magnoliopsida,Asterales,Asteraceae,Helichrysum,italicum,serotinum,(Boiss.)–O.BolÃ²s–&–Vigo
21/09/2004,AL,LANTEIRA,1557,"37,10467554","-2,857271439",Artemisia–campestris–Ledeb.–var.–glutinosa–(J.Gay–ex–Besser)–Y.R.Ling,Magnoliophyta,Magnoliopsida,Asterales,Asteraceae,Artemisia,campestris,glutinosa,(J.Gay–ex–Besser)–Y.R.Ling
21/09/2004,AL,LANTEIRA,1557,"37,10467554","-2,857271439",Lactuca–tenerrima–Pourr.,Magnoliophyta,Magnoliopsida,Asterales,Asteraceae,Lactuca,tenerrima,NA,Pourr.
21/09/2004,AL,LANTEIRA,1557,"37,10467554","-2,857271439",Andryala–ragusina–L.,Magnoliophyta,Magnoliopsida,Asterales,Asteraceae,Andryala,ragusina,NA,L.
21/09/2004,AL,LANTEIRA,1557,"37,10467554","-2,857271439",Festuca–scariosa–Pau,Magnoliophyta,Liliopsida,Poales,Poaceae,Festuca,scariosa,NA,Pau
21/09/2004,AL,LANTEIRA,1557,"37,10467554","-2,857271439",Dactylis–glomerata–subsp.–hispanica–(Roth)–Nyman,Magnoliophyta,Liliopsida,Poales,Poaceae,Dactylis,glomerata,hispanica,(Roth)–Nyman
21/09/2004,AL,LANTEIRA,1557,"37,10467554","-2,857271439",Koeleria–vallesiana–Asch.–&–Graebn.,Magnoliophyta,Liliopsida,Poales,Poaceae,Koeleria,vallesiana,NA,Asch.–&–Graebn.
05/10/2004,GR,LANTEIRA,1924,"37,12721061","-3,127381521",Pinus–sylvestris–Lour.,Pinophyta,Pinopsida,Pinales,Pinaceae,Pinus,sylvestris,NA,Lour.
05/10/2004,GR,LANTEIRA,1924,"37,12721061","-3,127381521",Berberis–hispanica–Boiss.–&–Reut.,Magnoliophyta,Magnoliopsida,Ranunculales,Berberidaceae,Berberis,hispanica,NA,Boiss.–&–Reut.
05/10/2004,GR,LANTEIRA,1924,"37,12721061","-3,127381521",Helianthemum–cinereum–Pers.,Magnoliophyta,Magnoliopsida,Malvales,Cistaceae,Helianthemum,cinereum,NA,Pers.
05/10/2004,GR,LANTEIRA,1924,"37,12721061","-3,127381521",Sanguisorba–minor–Scop.,Magnoliophyta,Magnoliopsida,Rosales,Rosaceae,Sanguisorba,minor,NA,Scop.
05/10/2004,GR,LANTEIRA,1924,"37,12721061","-3,127381521","Genista–cinerea–(Vill.)–DC.–subsp.–speciosa–Rivas-Goday–&–Losa–ex–Rivas–Mart.,–T.E.DÃ­az,–Fern.Prieto,–Loidi–&–Penas",Magnoliophyta,Magnoliopsida,Fabales,Fabaceae,Genista,cinerea,speciosa,"Rivas-Goday–&–Losa–ex–Rivas–Mart.,–T.E.DÃ­az,–Fern.Prieto,–Loidi–&–Penas"
05/10/2004,GR,LANTEIRA,1924,"37,12721061","-3,127381521",Sideritis–hirsuta–Gouan,Magnoliophyta,Magnoliopsida,Lamiales,Lamiaceae,Sideritis,hirsuta,NA,Gouan
05/10/2004,GR,LANTEIRA,1924,"37,12721061","-3,127381521",Thymus–baeticus–Boiss.–ex–Lacaita,Magnoliophyta,Magnoliopsida,Lamiales,Lamiaceae,Thymus,baeticus,NA,Boiss.–ex–Lacaita
05/10/2004,GR,LANTEIRA,1924,"37,12721061","-3,127381521",Teucrium–compactum–Clem.–ex–Lag.,Magnoliophyta,Magnoliopsida,Lamiales,Lamiaceae,Teucrium,compactum,NA,Clem.–ex–Lag.
05/10/2004,GR,LANTEIRA,1924,"37,12721061","-3,127381521",Scabiosa–turolensis–Pau,Magnoliophyta,Magnoliopsida,Dipsacales,Dipsacaceae,Scabiosa,turolensis,NA,Pau
05/10/2004,GR,LANTEIRA,1924,"37,12721061","-3,127381521",Santolina–rosmarinifolia–L.,Magnoliophyta,Magnoliopsida,Asterales,Asteraceae,Santolina,rosmarinifolia,NA,L.
05/10/2004,GR,LANTEIRA,1924,"37,12721061","-3,127381521",Hieracium–pilosella–subsp.–tricholepium–NÃ¤geli–&–Peter,Magnoliophyta,Magnoliopsida,Asterales,Asteraceae,Hieracium,pilosella,tricholepium,NÃ¤geli–&–Peter
05/10/2004,GR,LANTEIRA,1924,"37,12721061","-3,127381521",Ptilostemon–hispanicus–(Lam.)–Greuter,Magnoliophyta,Magnoliopsida,Asterales,Asteraceae,Ptilostemon,hispanicus,NA,(Lam.)–Greuter
05/10/2004,GR,LANTEIRA,1924,"37,12721061","-3,127381521",Festuca–elegans–Boiss.,Magnoliophyta,Liliopsida,Poales,Poaceae,Festuca,elegans,NA,Boiss.
05/10/2004,GR,LANTEIRA,1924,"37,12721061","-3,127381521",Crataegus–monogyna–subsp.–brevispina–(Kunze)–Franco,Magnoliophyta,Magnoliopsida,Rosales,Rosaceae,Crataegus,monogyna,brevispina,(Kunze)–Franco
05/10/2004,GR,LANTEIRA,1924,"37,12721061","-3,127381521",Prunus–ramburei–Boiss.,Magnoliophyta,Magnoliopsida,Rosales,Rosaceae,Prunus,ramburei,NA,Boiss.
05/10/2004,GR,LANTEIRA,1924,"37,12721061","-3,127381521","Armeria–filicaulis–Boiss.–subsp.–nevadensis–Nieto–Fel.,–RossellÃ³–&–Fuertes",Magnoliophyta,Magnoliopsida,Caryophyllales,Plumbaginaceae,Armeria,filicaulis,nevadensis,"Nieto–Fel.,–RossellÃ³–&–Fuertes"
06/10/2004,GR,LANTEIRA,1910,"37,11821982","-3,138622877",Pinus–sylvestris–Lour.,Pinophyta,Pinopsida,Pinales,Pinaceae,Pinus,sylvestris,NA,Lour.
06/10/2004,GR,LANTEIRA,1910,"37,11821982","-3,138622877",Helleborus–foetidus–L.,Magnoliophyta,Magnoliopsida,Ranunculales,Ranunculaceae,Helleborus,foetidus,NA,L.
06/10/2004,GR,LANTEIRA,1910,"37,11821982","-3,138622877",Berberis–hispanica–Boiss.–&–Reut.,Magnoliophyta,Magnoliopsida,Ranunculales,Berberidaceae,Berberis,hispanica,NA,Boiss.–&–Reut.
06/10/2004,GR,LANTEIRA,1910,"37,11821982","-3,138622877",Cerastium–gibraltaricum–Boiss.,Magnoliophyta,Magnoliopsida,Caryophyllales,Caryophyllaceae,Cerastium,gibraltaricum,NA,Boiss.
06/10/2004,GR,LANTEIRA,1910,"37,11821982","-3,138622877",Sanguisorba–minor–Scop.,Magnoliophyta,Magnoliopsida,Rosales,Rosaceae,Sanguisorba,minor,NA,Scop.
06/10/2004,GR,LANTEIRA,1910,"37,11821982","-3,138622877","Genista–cinerea–(Vill.)–DC.–subsp.–speciosa–Rivas-Goday–&–Losa–ex–Rivas–Mart.,–T.E.DÃ­az,–Fern.Prieto,–Loidi–&–Penas",Magnoliophyta,Magnoliopsida,Fabales,Fabaceae,Genista,cinerea,speciosa,"Rivas-Goday–&–Losa–ex–Rivas–Mart.,–T.E.DÃ­az,–Fern.Prieto,–Loidi–&–Penas"
06/10/2004,GR,LANTEIRA,1910,"37,11821982","-3,138622877",Artemisia–campestris–Ledeb.–var.–glutinosa–(J.Gay–ex–Besser)–Y.R.Ling,Magnoliophyta,Magnoliopsida,Asterales,Asteraceae,Artemisia,campestris,glutinosa,(J.Gay–ex–Besser)–Y.R.Ling
06/10/2004,GR,LANTEIRA,1910,"37,11821982","-3,138622877",Hieracium–pilosella–subsp.–tricholepium–NÃ¤geli–&–Peter,Magnoliophyta,Magnoliopsida,Asterales,Asteraceae,Hieracium,pilosella,tricholepium,NÃ¤geli–&–Peter
06/10/2004,GR,LANTEIRA,1910,"37,11821982","-3,138622877",Festuca–indigesta–Boiss.,Magnoliophyta,Liliopsida,Poales,Poaceae,Festuca,indigesta,NA,Boiss.
06/10/2004,GR,LANTEIRA,1910,"37,11821982","-3,138622877",Crataegus–monogyna–subsp.–brevispina–(Kunze)–Franco,Magnoliophyta,Magnoliopsida,Rosales,Rosaceae,Crataegus,monogyna,brevispina,(Kunze)–Franco
06/10/2004,GR,LANTEIRA,1910,"37,11821982","-3,138622877",Prunus–ramburei–Boiss.,Magnoliophyta,Magnoliopsida,Rosales,Rosaceae,Prunus,ramburei,NA,Boiss.
06/10/2004,GR,LANTEIRA,1910,"37,11821982","-3,138622877",Rosa–pouzinii–Tratt.,Magnoliophyta,Magnoliopsida,Rosales,Rosaceae,Rosa,pouzinii,NA,Tratt.
06/10/2004,GR,LANTEIRA,1910,"37,11821982","-3,138622877",Paronychia–suffruticosa–DC.,Magnoliophyta,Magnoliopsida,Caryophyllales,Caryophyllaceae,Paronychia,suffruticosa,NA,DC.
13/10/2004,GR,LANTEIRA,1798,"37,13623019","-3,138666987",Pinus–nigra–Aiton,Pinophyta,Pinopsida,Pinales,Pinaceae,Pinus,nigra,NA,Aiton
13/10/2004,GR,LANTEIRA,1798,"37,13623019","-3,138666987",Pinus–pinaster–Besser,Pinophyta,Pinopsida,Pinales,Pinaceae,Pinus,pinaster,NA,Besser
13/10/2004,GR,LANTEIRA,1798,"37,13623019","-3,138666987",Berberis–hispanica–Boiss.–&–Reut.,Magnoliophyta,Magnoliopsida,Ranunculales,Berberidaceae,Berberis,hispanica,NA,Boiss.–&–Reut.
13/10/2004,GR,LANTEIRA,1798,"37,13623019","-3,138666987",Quercus–ilex–L.–subsp.–ballota,Magnoliophyta,Magnoliopsida,Fagales,Fagaceae,Quercus,ilex,ballota,NA
13/10/2004,GR,LANTEIRA,1798,"37,13623019","-3,138666987",Genista–versicolor–Boiss.–ex–Steud.,Magnoliophyta,Magnoliopsida,Fabales,Fabaceae,Genista,versicolor,NA,Boiss.–ex–Steud.
13/10/2004,GR,LANTEIRA,1798,"37,13623019","-3,138666987",Cytisus–galianoi–Talavera–&–P.E.Gibbs,Magnoliophyta,Magnoliopsida,Fabales,Fabaceae,Cytisus,galianoi,NA,Talavera–&–P.E.Gibbs
13/10/2004,GR,LANTEIRA,1798,"37,13623019","-3,138666987",Adenocarpus–decorticans–Boiss.,Magnoliophyta,Magnoliopsida,Fabales,Fabaceae,Adenocarpus,decorticans,NA,Boiss.
13/10/2004,GR,LANTEIRA,1798,"37,13623019","-3,138666987",Eryngium–campestre–L.,Magnoliophyta,Magnoliopsida,Apiales,Apiaceae,Eryngium,campestre,NA,L.
13/10/2004,GR,LANTEIRA,1798,"37,13623019","-3,138666987",Phlomis–crinita–Cav.,Magnoliophyta,Magnoliopsida,Lamiales,Lamiaceae,Phlomis,crinita,NA,Cav.
13/10/2004,GR,LANTEIRA,1798,"37,13623019","-3,138666987",Thymus–baeticus–Boiss.–ex–Lacaita,Magnoliophyta,Magnoliopsida,Lamiales,Lamiaceae,Thymus,baeticus,NA,Boiss.–ex–Lacaita
13/10/2004,GR,LANTEIRA,1798,"37,13623019","-3,138666987",Thymus–mastichina–Sibth.–&–Sm.,Magnoliophyta,Magnoliopsida,Lamiales,Lamiaceae,Thymus,mastichina,NA,Sibth.–&–Sm.
13/10/2004,GR,LANTEIRA,1798,"37,13623019","-3,138666987",Rubia–peregrina–L.,Magnoliophyta,Magnoliopsida,Gentianales,Rubiaceae,Rubia,peregrina,NA,L.
13/10/2004,GR,LANTEIRA,1798,"37,13623019","-3,138666987",Santolina–rosmarinifolia–L.,Magnoliophyta,Magnoliopsida,Asterales,Asteraceae,Santolina,rosmarinifolia,NA,L.
13/10/2004,GR,LANTEIRA,1798,"37,13623019","-3,138666987",Hieracium–pilosella–subsp.–tricholepium–NÃ¤geli–&–Peter,Magnoliophyta,Magnoliopsida,Asterales,Asteraceae,Hieracium,pilosella,tricholepium,NÃ¤geli–&–Peter
13/10/2004,GR,LANTEIRA,1798,"37,13623019","-3,138666987",Centaurea–pulvinata–(Blanca)–Blanca,Magnoliophyta,Magnoliopsida,Asterales,Asteraceae,Centaurea,pulvinata,NA,(Blanca)–Blanca
13/10/2004,GR,LANTEIRA,1798,"37,13623019","-3,138666987",Carlina–corymbosa–L.,Magnoliophyta,Magnoliopsida,Asterales,Asteraceae,Carlina,corymbosa,NA,L.
13/10/2004,GR,LANTEIRA,1798,"37,13623019","-3,138666987",Dactylis–glomerata–L.,Magnoliophyta,Liliopsida,Poales,Poaceae,Dactylis,glomerata,NA,L.
13/10/2004,GR,LANTEIRA,1798,"37,13623019","-3,138666987",Koeleria–vallesiana–Asch.–&–Graebn.,Magnoliophyta,Liliopsida,Poales,Poaceae,Koeleria,vallesiana,NA,Asch.–&–Graebn.
13/10/2004,GR,LANTEIRA,1798,"37,13623019","-3,138666987",Teucrium–Ã—–bicoloreum–Pau–ex–C.Vicioso,Magnoliophyta,Magnoliopsida,Lamiales,Lamiaceae,Teucrium,bicoloreum,NA,Pau–ex–C.Vicioso
13/10/2004,GR,LANTEIRA,1798,"37,13623019","-3,138666987",Crataegus–monogyna–subsp.–brevispina–(Kunze)–Franco,Magnoliophyta,Magnoliopsida,Rosales,Rosaceae,Crataegus,monogyna,brevispina,(Kunze)–Franco
13/10/2004,GR,LANTEIRA,1798,"37,13623019","-3,138666987",Prunus–ramburei–Boiss.,Magnoliophyta,Magnoliopsida,Rosales,Rosaceae,Prunus,ramburei,NA,Boiss.
13/10/2004,GR,LANTEIRA,1798,"37,13623019","-3,138666987",Rosa–pouzinii–Tratt.,Magnoliophyta,Magnoliopsida,Rosales,Rosaceae,Rosa,pouzinii,NA,Tratt.
13/10/2004,GR,LANTEIRA,1798,"37,13623019","-3,138666987",Paronychia–suffruticosa–DC.,Magnoliophyta,Magnoliopsida,Caryophyllales,Caryophyllaceae,Paronychia,suffruticosa,NA,DC.
01/10/2004,GR,LANTEIRA,1900,"37,13626679","-3,121767155",Pinus–sylvestris–Lour.,Pinophyta,Pinopsida,Pinales,Pinaceae,Pinus,sylvestris,NA,Lour.
01/10/2004,GR,LANTEIRA,1900,"37,13626679","-3,121767155",Helianthemum–cinereum–Pers.,Magnoliophyta,Magnoliopsida,Malvales,Cistaceae,Helianthemum,cinereum,NA,Pers.
01/10/2004,GR,LAS–TRES–VILLAS,1900,"37,13626679","-3,121767155",Sanguisorba–minor–Scop.,Magnoliophyta,Magnoliopsida,Rosales,Rosaceae,Sanguisorba,minor,NA,Scop.
01/10/2004,GR,LAS–TRES–VILLAS,1900,"37,13626679","-3,121767155","Genista–cinerea–(Vill.)–DC.–subsp.–speciosa–Rivas-Goday–&–Losa–ex–Rivas–Mart.,–T.E.DÃ­az,–Fern.Prieto,–Loidi–&–Penas",Magnoliophyta,Magnoliopsida,Fabales,Fabaceae,Genista,cinerea,speciosa,"Rivas-Goday–&–Losa–ex–Rivas–Mart.,–T.E.DÃ­az,–Fern.Prieto,–Loidi–&–Penas"
01/10/2004,GR,LAS–TRES–VILLAS,1900,"37,13626679","-3,121767155",Genista–versicolor–Boiss.–ex–Steud.,Magnoliophyta,Magnoliopsida,Fabales,Fabaceae,Genista,versicolor,NA,Boiss.–ex–Steud.
01/10/2004,GR,LAS–TRES–VILLAS,1900,"37,13626679","-3,121767155",Erinacea–anthyllis–Link,Magnoliophyta,Magnoliopsida,Fabales,Fabaceae,Erinacea,anthyllis,NA,Link
01/10/2004,GR,LAS–TRES–VILLAS,1900,"37,13626679","-3,121767155",Eryngium–campestre–L.,Magnoliophyta,Magnoliopsida,Apiales,Apiaceae,Eryngium,campestre,NA,L.
01/10/2004,GR,LAS–TRES–VILLAS,1900,"37,13626679","-3,121767155",Marrubium–supinum–Hu.–ex–C.Pei,Magnoliophyta,Magnoliopsida,Lamiales,Lamiaceae,Marrubium,supinum,NA,Hu.–ex–C.Pei
